tm_value,board_size,winner,margin,komi
0,13,White,53.5,6.5
0,13,Black,6.5,6.5
0,13,White,97.5,6.5
0,13,Black,36.5,6.5
0,13,Black,8.5,6.5
0,13,White,75.5,6.5
0,13,White,17.5,6.5
0,13,Black,42.5,6.5
0,13,Black,0.5,6.5
0,19,White,40.5,7.5
0,19,Black,83.5,7.5
0,19,Black,79.5,7.5
0,19,White,116.5,7.5
0,19,White,12.5,7.5
0,19,Black,25.5,7.5
0,19,Black,111.5,7.5
0,19,Black,39.5,7.5
0,19,White,92.5,7.5
0,19,White,180.5,7.5
0,19,White,24.5,7.5
0,19,Black,51.5,7.5
0,19,Black,21.5,7.5
0,19,Black,115.5,7.5
0,19,White,18.5,7.5
0,19,White,66.5,7.5
0,19,White,62.5,7.5
0,19,White,50.5,7.5
0,19,White,38.5,7.5
0,19,Black,25.5,7.5
0,19,Black,21.5,7.5
0,19,Black,55.5,7.5
0,19,White,84.5,7.5
0,19,Black,89.5,7.5
0,19,White,16.5,7.5
0,19,Black,107.5,7.5
0,19,White,16.5,7.5
0,19,Black,131.5,7.5
0,19,Black,49.5,7.5
0,19,Black,37.5,7.5
0,19,Black,21.5,7.5
0,19,White,58.5,7.5
0,19,White,8.5,7.5
0,19,Black,65.5,7.5
0,19,White,28.5,7.5
0,19,White,258.5,7.5
0,19,White,12.5,7.5
0,19,Black,19.5,7.5
0,19,White,48.5,7.5
0,19,Black,37.5,7.5
0,19,Black,41.5,7.5
0,19,White,62.5,7.5
0,19,Black,115.5,7.5
0,19,White,2.5,7.5
0,19,Black,85.5,7.5
0,19,White,14.5,7.5
0,19,White,138.5,7.5
0,19,Black,75.5,7.5
0,19,White,30.5,7.5
0,19,White,26.5,7.5
0,19,Black,51.5,7.5
0,19,White,40.5,7.5
0,19,Black,71.5,7.5
0,19,White,46.5,7.5
0,19,White,40.5,7.5
0,19,Black,137.5,7.5
0,19,White,38.5,7.5
0,19,Black,73.5,7.5
0,19,Black,35.5,7.5
0,19,White,46.5,7.5
0,19,White,24.5,7.5
0,19,Black,81.5,7.5
0,19,White,14.5,7.5
0,19,Black,9.5,7.5
0,19,Black,41.5,7.5
0,19,White,38.5,7.5
0,19,Black,25.5,7.5
0,19,Black,113.5,7.5
0,19,Black,27.5,7.5
0,19,Black,29.5,7.5
0,19,White,56.5,7.5
0,19,Black,59.5,7.5
0,19,Black,75.5,7.5
0,19,White,4.5,7.5
0,19,Black,1.5,7.5
0,19,White,14.5,7.5
0,19,White,66.5,7.5
0,19,White,14.5,7.5
0,19,White,78.5,7.5
0,19,White,34.5,7.5
0,19,Black,143.5,7.5
0,19,White,32.5,7.5
0,19,White,24.5,7.5
0,19,Black,23.5,7.5
0,19,White,30.5,7.5
0,19,Black,133.5,7.5
0,19,Black,43.5,7.5
0,19,White,0.5,7.5
0,19,White,88.5,7.5
0,19,White,142.5,7.5
0,19,White,54.5,7.5
0,19,Black,31.5,7.5
0,19,White,78.5,7.5
0,19,Black,39.5,7.5
0,19,Black,101.5,7.5
0,19,Black,65.5,7.5
0,19,White,8.5,7.5
0,19,White,24.5,7.5
0,19,Black,113.5,7.5
0,19,Black,19.5,7.5
0,19,White,20.5,7.5
0,19,Black,23.5,7.5
0,19,Black,29.5,7.5
0,19,Black,81.5,7.5
0,19,Black,13.5,7.5
0,19,White,126.5,7.5
0,19,Black,7.5,7.5
0,19,White,112.5,7.5
0,19,Black,123.5,7.5
0,19,Black,5.5,7.5
0,19,Black,19.5,7.5
0,19,Black,1.5,7.5
0,19,White,0.5,7.5
0,19,White,170.5,7.5
0,19,White,66.5,7.5
0,19,Black,33.5,7.5
0,19,White,16.5,7.5
0,19,Black,47.5,7.5
0,19,Black,9.5,7.5
0,19,White,10.5,7.5
0,19,Black,31.5,7.5
0,19,White,6.5,7.5
0,19,White,22.5,7.5
0,19,Black,155.5,7.5
0,19,White,124.5,7.5
0,19,White,84.5,7.5
0,19,White,72.5,7.5
0,19,White,118.5,7.5
0,19,White,170.5,7.5
0,19,Black,37.5,7.5
0,19,Black,87.5,7.5
0,19,Black,5.5,7.5
0,19,Black,35.5,7.5
0,19,Black,139.5,7.5
0,19,White,132.5,7.5
0,19,Black,51.5,7.5
0,19,Black,119.5,7.5
0,19,White,54.5,7.5
0,19,Black,103.5,7.5
0,19,White,34.5,7.5
0,19,Black,131.5,7.5
0,19,White,70.5,7.5
0,19,Black,19.5,7.5
0,19,White,102.5,7.5
0,19,White,14.5,7.5
0,19,Black,27.5,7.5
0,19,Black,9.5,7.5
0,19,Black,37.5,7.5
0,19,White,20.5,7.5
0,19,Black,139.5,7.5
0,19,Black,27.5,7.5
0,19,White,56.5,7.5
0,19,White,38.5,7.5
0,19,White,106.5,7.5
0,19,Black,1.5,7.5
0,19,Black,21.5,7.5
0,19,White,98.5,7.5
0,19,White,64.5,7.5
0,19,Black,63.5,7.5
0,19,White,22.5,7.5
0,19,White,28.5,7.5
0,19,White,86.5,7.5
0,19,White,50.5,7.5
0,19,Black,9.5,7.5
0,19,Black,47.5,7.5
0,19,Black,39.5,7.5
0,19,White,88.5,7.5
0,19,Black,69.5,7.5
0,19,Black,47.5,7.5
0,19,Black,11.5,7.5
0,19,Black,19.5,7.5
0,19,White,6.5,7.5
0,19,Black,19.5,7.5
0,19,White,46.5,7.5
0,19,Black,5.5,7.5
0,19,White,22.5,7.5
0,19,Black,67.5,7.5
0,19,Black,125.5,7.5
0,19,Black,79.5,7.5
0,19,White,168.5,7.5
0,19,Black,39.5,7.5
0,19,Black,13.5,7.5
0,19,White,40.5,7.5
0,19,White,56.5,7.5
0,19,White,110.5,7.5
0,19,White,142.5,7.5
0,19,Black,41.5,7.5
0,19,White,42.5,7.5
0,19,White,138.5,7.5
0,19,White,56.5,7.5
0,19,White,6.5,7.5
0,19,White,108.5,7.5
0,19,White,124.5,7.5
0,19,White,2.5,7.5
0,19,White,4.5,7.5
0,19,White,16.5,7.5
0,19,Black,51.5,7.5
0,19,White,0.5,7.5
0,19,White,22.5,7.5
0,19,White,66.5,7.5
0,19,White,52.5,7.5
0,19,Black,117.5,7.5
0,19,Black,29.5,7.5
0,19,White,70.5,7.5
0,19,Black,77.5,7.5
0,19,Black,113.5,7.5
0,19,White,20.5,7.5
0,19,White,96.5,7.5
0,19,Black,77.5,7.5
0,19,White,72.5,7.5
0,19,Black,63.5,7.5
0,19,Black,47.5,7.5
0,19,White,16.5,7.5
0,19,Black,87.5,7.5
0,19,White,86.5,7.5
0,19,White,110.5,7.5
0,19,White,10.5,7.5
0,19,Black,5.5,7.5
0,19,Black,7.5,7.5
0,19,White,80.5,7.5
0,19,White,36.5,7.5
0,19,Black,1.5,7.5
0,19,White,10.5,7.5
0,19,White,10.5,7.5
0,19,Black,175.5,7.5
0,19,White,20.5,7.5
0,19,White,74.5,7.5
0,19,Black,1.5,7.5
0,19,Black,75.5,7.5
0,19,White,110.5,7.5
0,19,Black,25.5,7.5
0,19,Black,123.5,7.5
0,19,Black,91.5,7.5
0,19,White,46.5,7.5
0,19,Black,25.5,7.5
0,19,Black,107.5,7.5
0,19,Black,109.5,7.5
0,19,Black,47.5,7.5
0,19,Black,17.5,7.5
0,19,Black,149.5,7.5
0,19,White,70.5,7.5
0,19,White,66.5,7.5
0,19,Black,65.5,7.5
0,19,Black,7.5,7.5
0,19,Black,153.5,7.5
0,19,Black,133.5,7.5
0,19,Black,153.5,7.5
0,19,Black,45.5,7.5
0,19,Black,1.5,7.5
0,19,White,34.5,7.5
0,19,White,104.5,7.5
0,19,White,36.5,7.5
0,19,White,96.5,7.5
0,19,Black,71.5,7.5
0,19,White,32.5,7.5
0,19,White,86.5,7.5
0,19,Black,21.5,7.5
0,19,White,160.5,7.5
0,19,White,38.5,7.5
0,19,Black,203.5,7.5
0,19,White,114.5,7.5
0,19,White,64.5,7.5
0,19,Black,25.5,7.5
0,19,Black,91.5,7.5
0,19,Black,9.5,7.5
0,19,White,12.5,7.5
0,19,White,114.5,7.5
0,19,Black,19.5,7.5
0,19,Black,7.5,7.5
0,19,White,100.5,7.5
0,19,White,4.5,7.5
0,19,White,54.5,7.5
0,19,Black,53.5,7.5
0,19,Black,19.5,7.5
0,19,Black,127.5,7.5
0,19,Black,3.5,7.5
0,19,White,156.5,7.5
0,19,Black,7.5,7.5
0,19,White,22.5,7.5
0,19,Black,19.5,7.5
0,19,Black,27.5,7.5
0,19,White,6.5,7.5
0,19,Black,121.5,7.5
0,19,White,52.5,7.5
0,19,Black,71.5,7.5
0,19,White,146.5,7.5
0,19,White,86.5,7.5
0,19,Black,11.5,7.5
0,19,White,12.5,7.5
0,19,White,76.5,7.5
0,19,White,48.5,7.5
0,19,White,66.5,7.5
0,19,White,20.5,7.5
0,19,Black,39.5,7.5
0,19,Black,69.5,7.5
0,19,Black,37.5,7.5
0,19,White,16.5,7.5
0,19,White,30.5,7.5
0,19,Black,117.5,7.5
0,19,Black,29.5,7.5
0,19,White,40.5,7.5
0,19,White,88.5,7.5
0,19,Black,37.5,7.5
0,19,Black,29.5,7.5
0,19,Black,145.5,7.5
0,19,White,26.5,7.5
0,19,White,154.5,7.5
0,19,White,44.5,7.5
0,19,Black,75.5,7.5
0,19,White,32.5,7.5
0,19,White,64.5,7.5
0,19,White,82.5,7.5
0,19,White,132.5,7.5
0,19,White,26.5,7.5
0,19,White,48.5,7.5
0,19,White,6.5,7.5
0,19,White,4.5,7.5
0,19,White,76.5,7.5
0,19,White,30.5,7.5
0,19,White,2.5,7.5
0,19,White,24.5,7.5
0,19,Black,65.5,7.5
0,19,White,40.5,7.5
0,19,White,126.5,7.5
0,19,Black,7.5,7.5
0,19,Black,73.5,7.5
0,19,Black,11.5,7.5
0,19,Black,29.5,7.5
0,19,White,16.5,7.5
0,19,White,84.5,7.5
0,19,White,44.5,7.5
0,19,White,28.5,7.5
0,19,Black,39.5,7.5
0,19,Black,63.5,7.5
0,19,White,82.5,7.5
0,19,White,90.5,7.5
0,19,White,46.5,7.5
0,19,White,0.5,7.5
0,19,Black,205.5,7.5
0,19,White,84.5,7.5
0,19,Black,19.5,7.5
0,19,White,52.5,7.5
0,19,White,62.5,7.5
0,19,Black,9.5,7.5
0,19,White,50.5,7.5
0,19,Black,19.5,7.5
0,19,Black,65.5,7.5
0,19,White,154.5,7.5
0,19,Black,17.5,7.5
0,19,White,94.5,7.5
0,19,White,52.5,7.5
0,19,White,184.5,7.5
0,19,Black,7.5,7.5
0,19,White,144.5,7.5
0,19,White,76.5,7.5
0,19,Black,7.5,7.5
0,19,White,82.5,7.5
0,19,White,10.5,7.5
0,19,White,50.5,7.5
0,19,Black,31.5,7.5
0,19,White,54.5,7.5
0,19,Black,119.5,7.5
0,19,White,36.5,7.5
0,19,White,4.5,7.5
0,19,Black,69.5,7.5
0,19,Black,23.5,7.5
0,19,Black,77.5,7.5
0,19,White,60.5,7.5
0,19,White,36.5,7.5
0,19,Black,83.5,7.5
0,19,Black,21.5,7.5
0,19,White,56.5,7.5
0,19,White,4.5,7.5
0,19,Black,57.5,7.5
0,19,White,22.5,7.5
0,19,Black,61.5,7.5
0,19,Black,51.5,7.5
0,19,Black,151.5,7.5
0,19,Black,37.5,7.5
0,19,White,10.5,7.5
0,19,Black,87.5,7.5
0,19,Black,27.5,7.5
0,19,Black,29.5,7.5
0,19,White,102.5,7.5
0,19,White,8.5,7.5
0,19,White,94.5,7.5
0,19,Black,37.5,7.5
0,19,Black,27.5,7.5
0,19,White,30.5,7.5
0,19,Black,37.5,7.5
0,19,White,6.5,7.5
0,19,Black,13.5,7.5
0,19,Black,35.5,7.5
0,19,White,140.5,7.5
0,19,Black,71.5,7.5
0,19,White,196.5,7.5
0,19,Black,101.5,7.5
0,19,Black,3.5,7.5
0,19,Black,145.5,7.5
0,19,Black,13.5,7.5
0,19,White,30.5,7.5
0,19,Black,15.5,7.5
0,19,Black,27.5,7.5
0,19,White,96.5,7.5
0,19,Black,3.5,7.5
0,19,White,50.5,7.5
0,19,White,0.5,7.5
0,19,Black,7.5,7.5
0,19,Black,49.5,7.5
0,19,Black,1.5,7.5
0,19,Black,23.5,7.5
0,19,White,20.5,7.5
0,19,White,34.5,7.5
0,19,Black,9.5,7.5
0,19,Black,45.5,7.5
0,19,White,62.5,7.5
0,19,Black,1.5,7.5
0,19,Black,13.5,7.5
0,19,Black,41.5,7.5
0,19,White,62.5,7.5
0,19,Black,199.5,7.5
0,19,White,28.5,7.5
0,19,White,10.5,7.5
0,19,White,72.5,7.5
0,19,White,102.5,7.5
0,19,White,74.5,7.5
0,19,White,92.5,7.5
0,19,White,74.5,7.5
0,19,White,106.5,7.5
0,19,Black,75.5,7.5
0,19,Black,33.5,7.5
0,19,Black,57.5,7.5
0,19,White,28.5,7.5
0,19,White,42.5,7.5
0,19,Black,31.5,7.5
0,19,Black,65.5,7.5
0,19,Black,89.5,7.5
0,19,White,84.5,7.5
0,19,Black,3.5,7.5
0,19,Black,35.5,7.5
0,19,Black,61.5,7.5
0,19,White,26.5,7.5
0,19,Black,81.5,7.5
0,19,White,114.5,7.5
0,19,White,2.5,7.5
0,19,Black,117.5,7.5
0,19,White,26.5,7.5
0,19,Black,63.5,7.5
0,19,White,12.5,7.5
0,19,Black,61.5,7.5
0,19,Black,5.5,7.5
0,19,Black,23.5,7.5
0,19,Black,29.5,7.5
0,19,White,34.5,7.5
0,19,White,60.5,7.5
0,19,White,8.5,7.5
0,19,White,8.5,7.5
0,19,White,34.5,7.5
0,19,White,30.5,7.5
0,19,Black,49.5,7.5
0,19,Black,77.5,7.5
0,19,Black,103.5,7.5
0,19,White,4.5,7.5
0,19,White,2.5,7.5
0,19,Black,57.5,7.5
0,19,White,98.5,7.5
0,19,Black,137.5,7.5
0,19,Black,33.5,7.5
0,19,White,94.5,7.5
0,19,Black,1.5,7.5
0,19,Black,65.5,7.5
0,19,White,0.5,7.5
0,19,Black,87.5,7.5
0,19,White,64.5,7.5
0,19,Black,157.5,7.5
0,19,Black,175.5,7.5
0,19,Black,53.5,7.5
0,19,Black,63.5,7.5
0,19,Black,59.5,7.5
0,19,White,30.5,7.5
0,19,Black,33.5,7.5
0,19,White,144.5,7.5
0,19,White,192.5,7.5
0,19,Black,67.5,7.5
0,19,White,54.5,7.5
0,19,White,144.5,7.5
0,19,Black,135.5,7.5
0,19,Black,57.5,7.5
0,19,Black,133.5,7.5
0,19,Black,57.5,7.5
0,19,Black,3.5,7.5
0,19,White,254.5,7.5
0,19,White,46.5,7.5
0,19,White,36.5,7.5
0,19,White,70.5,7.5
0,19,White,38.5,7.5
0,19,Black,21.5,7.5
0,19,Black,33.5,7.5
0,19,White,110.5,7.5
0,19,Black,13.5,7.5
0,19,Black,101.5,7.5
0,19,White,122.5,7.5
0,19,White,12.5,7.5
0,19,Black,63.5,7.5
0,19,Black,165.5,7.5
0,19,Black,61.5,7.5
0,19,White,84.5,7.5
0,19,Black,59.5,7.5
0,19,Black,83.5,7.5
0,19,White,84.5,7.5
0,19,White,60.5,7.5
0,19,Black,79.5,7.5
0,19,White,36.5,7.5
0,19,Black,5.5,7.5
0,19,White,76.5,7.5
0,19,White,46.5,7.5
0,19,Black,63.5,7.5
0,19,White,110.5,7.5
0,19,White,18.5,7.5
0,19,White,18.5,7.5
0,19,Black,159.5,7.5
0,19,Black,81.5,7.5
0,19,White,58.5,7.5
0,19,White,70.5,7.5
0,19,Black,61.5,7.5
0,19,White,2.5,7.5
0,19,Black,13.5,7.5
0,19,Black,5.5,7.5
0,19,Black,31.5,7.5
0,19,Black,45.5,7.5
0,19,White,126.5,7.5
0,19,White,62.5,7.5
0,19,Black,105.5,7.5
0,19,White,102.5,7.5
0,19,White,72.5,7.5
0,19,Black,95.5,7.5
0,19,White,34.5,7.5
0,19,Black,21.5,7.5
0,19,Black,179.5,7.5
0,19,White,100.5,7.5
0,19,Black,85.5,7.5
0,19,Black,63.5,7.5
0,19,White,58.5,7.5
0,19,Black,97.5,7.5
0,19,White,10.5,7.5
0,19,Black,7.5,7.5
0,19,Black,47.5,7.5
0,19,White,172.5,7.5
0,19,Black,17.5,7.5
0,19,White,56.5,7.5
0,19,White,98.5,7.5
0,19,White,70.5,7.5
0,19,White,62.5,7.5
0,19,Black,1.5,7.5
0,19,White,0.5,7.5
0,19,White,126.5,7.5
0,19,White,110.5,7.5
0,19,White,62.5,7.5
0,19,Black,135.5,7.5
0,19,Black,71.5,7.5
0,19,Black,27.5,7.5
0,19,Black,13.5,7.5
0,19,White,64.5,7.5
0,19,White,42.5,7.5
0,19,White,16.5,7.5
0,19,White,102.5,7.5
0,19,White,20.5,7.5
0,19,Black,33.5,7.5
0,19,Black,55.5,7.5
0,19,White,136.5,7.5
0,19,Black,61.5,7.5
0,19,Black,119.5,7.5
0,19,White,50.5,7.5
0,19,Black,17.5,7.5
0,19,White,38.5,7.5
0,19,Black,31.5,7.5
0,19,White,72.5,7.5
0,19,Black,15.5,7.5
0,19,Black,57.5,7.5
0,19,White,46.5,7.5
0,19,White,52.5,7.5
0,19,White,32.5,7.5
0,19,Black,87.5,7.5
0,19,White,22.5,7.5
0,19,White,46.5,7.5
0,19,White,46.5,7.5
0,19,White,152.5,7.5
0,19,White,8.5,7.5
0,19,Black,23.5,7.5
0,19,White,20.5,7.5
0,19,White,102.5,7.5
0,19,Black,53.5,7.5
0,19,Black,17.5,7.5
0,19,Black,131.5,7.5
0,19,Black,49.5,7.5
0,19,Black,61.5,7.5
0,19,Black,67.5,7.5
0,19,Black,25.5,7.5
0,19,White,2.5,7.5
0,19,Black,55.5,7.5
0,19,White,44.5,7.5
0,19,Black,45.5,7.5
0,19,White,18.5,7.5
0,19,Black,171.5,7.5
0,19,Black,1.5,7.5
0,19,White,126.5,7.5
0,19,Black,5.5,7.5
0,19,White,96.5,7.5
0,19,Black,63.5,7.5
0,19,Black,33.5,7.5
0,19,Black,5.5,7.5
0,19,Black,1.5,7.5
0,19,White,36.5,7.5
0,19,White,160.5,7.5
0,19,Black,3.5,7.5
0,19,White,34.5,7.5
0,19,White,32.5,7.5
0,19,White,20.5,7.5
0,19,Black,145.5,7.5
0,19,White,22.5,7.5
0,19,Black,25.5,7.5
0,19,Black,1.5,7.5
0,19,Black,7.5,7.5
0,19,Black,107.5,7.5
0,19,Black,81.5,7.5
0,19,White,120.5,7.5
0,19,Black,65.5,7.5
0,19,Black,13.5,7.5
0,19,Black,25.5,7.5
0,19,Black,91.5,7.5
0,19,Black,31.5,7.5
0,19,White,36.5,7.5
0,19,Black,109.5,7.5
0,19,Black,107.5,7.5
0,19,White,22.5,7.5
0,19,White,8.5,7.5
0,19,Black,131.5,7.5
0,19,White,128.5,7.5
0,19,White,32.5,7.5
0,19,Black,45.5,7.5
0,19,White,6.5,7.5
0,19,White,40.5,7.5
0,19,White,52.5,7.5
0,19,White,182.5,7.5
0,19,White,20.5,7.5
0,19,White,32.5,7.5
0,19,White,74.5,7.5
0,19,White,36.5,7.5
0,19,White,110.5,7.5
0,19,Black,63.5,7.5
0,19,White,72.5,7.5
0,19,White,48.5,7.5
0,19,White,134.5,7.5
0,19,Black,57.5,7.5
0,19,White,8.5,7.5
0,19,White,0.5,7.5
0,19,Black,77.5,7.5
0,19,Black,13.5,7.5
0,19,Black,19.5,7.5
0,19,Black,9.5,7.5
0,19,Black,67.5,7.5
0,19,White,14.5,7.5
0,19,White,152.5,7.5
0,19,White,0.5,7.5
0,19,White,52.5,7.5
0,19,White,10.5,7.5
0,19,Black,47.5,7.5
0,19,White,84.5,7.5
0,19,Black,89.5,7.5
0,19,White,70.5,7.5
0,19,Black,65.5,7.5
0,19,White,102.5,7.5
0,19,White,8.5,7.5
0,19,White,90.5,7.5
0,19,Black,5.5,7.5
0,19,White,84.5,7.5
0,19,Black,49.5,7.5
0,19,White,154.5,7.5
0,19,Black,127.5,7.5
0,19,White,36.5,7.5
0,19,Black,17.5,7.5
0,19,White,42.5,7.5
0,19,Black,25.5,7.5
0,19,White,210.5,7.5
0,19,White,122.5,7.5
0,19,Black,87.5,7.5
0,19,Black,17.5,7.5
0,19,White,82.5,7.5
0,19,Black,183.5,7.5
0,19,White,52.5,7.5
0,19,Black,13.5,7.5
0,19,White,42.5,7.5
0,19,White,90.5,7.5
0,19,White,20.5,7.5
0,19,White,28.5,7.5
0,19,Black,15.5,7.5
0,19,White,8.5,7.5
0,19,White,44.5,7.5
0,19,Black,51.5,7.5
0,19,White,42.5,7.5
0,19,White,26.5,7.5
0,19,Black,31.5,7.5
0,19,Black,1.5,7.5
0,19,White,74.5,7.5
0,19,White,34.5,7.5
0,19,Black,143.5,7.5
0,19,White,36.5,7.5
0,19,Black,5.5,7.5
0,19,Black,29.5,7.5
0,19,Black,21.5,7.5
0,19,Black,69.5,7.5
0,19,White,64.5,7.5
0,19,White,32.5,7.5
0,19,Black,227.5,7.5
0,19,White,48.5,7.5
0,19,White,6.5,7.5
0,19,White,36.5,7.5
0,19,White,38.5,7.5
0,19,White,60.5,7.5
0,19,White,28.5,7.5
0,19,Black,35.5,7.5
0,19,White,38.5,7.5
0,19,White,42.5,7.5
0,19,Black,71.5,7.5
0,19,White,78.5,7.5
0,19,White,10.5,7.5
0,19,Black,55.5,7.5
0,19,Black,115.5,7.5
0,19,White,6.5,7.5
0,19,White,48.5,7.5
0,19,White,50.5,7.5
0,19,Black,1.5,7.5
0,19,White,68.5,7.5
0,19,Black,35.5,7.5
0,19,Black,53.5,7.5
0,19,Black,129.5,7.5
0,19,Black,13.5,7.5
0,19,Black,23.5,7.5
0,19,White,62.5,7.5
0,19,Black,29.5,7.5
0,19,Black,31.5,7.5
0,19,Black,31.5,7.5
0,19,White,4.5,7.5
0,19,Black,57.5,7.5
0,19,White,90.5,7.5
0,19,White,48.5,7.5
0,19,Black,145.5,7.5
0,19,Black,67.5,7.5
0,19,Black,85.5,7.5
0,19,White,36.5,7.5
0,19,White,138.5,7.5
0,19,Black,7.5,7.5
0,19,Black,31.5,7.5
0,19,White,122.5,7.5
0,19,Black,49.5,7.5
0,19,White,0.5,7.5
0,19,White,22.5,7.5
0,19,Black,47.5,7.5
0,19,White,0.5,7.5
0,19,Black,41.5,7.5
0,19,White,66.5,7.5
0,19,Black,229.5,7.5
0,19,White,36.5,7.5
0,19,Black,33.5,7.5
0,19,White,28.5,7.5
0,19,Black,43.5,7.5
0,19,White,42.5,7.5
0,19,Black,29.5,7.5
0,19,White,0.5,7.5
0,19,Black,47.5,7.5
0,19,White,100.5,7.5
0,19,Black,13.5,7.5
0,19,Black,47.5,7.5
0,19,White,22.5,7.5
0,19,White,12.5,7.5
0,19,White,42.5,7.5
0,19,White,20.5,7.5
0,19,Black,111.5,7.5
0,19,Black,3.5,7.5
0,19,White,78.5,7.5
0,19,Black,75.5,7.5
0,19,Black,5.5,7.5
0,19,Black,3.5,7.5
0,19,White,156.5,7.5
0,19,White,60.5,7.5
0,19,Black,5.5,7.5
0,19,Black,7.5,7.5
0,19,White,174.5,7.5
0,19,Black,21.5,7.5
0,19,White,68.5,7.5
0,19,Black,59.5,7.5
0,19,White,16.5,7.5
0,19,Black,133.5,7.5
0,19,White,50.5,7.5
0,19,White,96.5,7.5
0,19,White,44.5,7.5
0,19,Black,51.5,7.5
0,19,White,54.5,7.5
0,19,Black,117.5,7.5
0,19,White,8.5,7.5
0,19,White,38.5,7.5
0,19,Black,1.5,7.5
0,19,White,110.5,7.5
0,19,Black,83.5,7.5
0,19,White,70.5,7.5
0,19,White,90.5,7.5
0,19,White,154.5,7.5
0,19,Black,37.5,7.5
0,19,Black,11.5,7.5
0,19,White,42.5,7.5
0,19,White,20.5,7.5
0,19,White,36.5,7.5
0,19,White,6.5,7.5
0,19,White,84.5,7.5
0,19,Black,29.5,7.5
0,19,White,2.5,7.5
0,19,Black,71.5,7.5
0,19,Black,65.5,7.5
0,19,White,134.5,7.5
0,19,White,6.5,7.5
0,19,Black,25.5,7.5
0,19,Black,15.5,7.5
0,19,White,36.5,7.5
0,19,Black,17.5,7.5
0,19,White,52.5,7.5
0,19,White,148.5,7.5
0,19,Black,17.5,7.5
0,19,White,46.5,7.5
0,19,Black,147.5,7.5
0,19,Black,127.5,7.5
0,19,Black,105.5,7.5
0,19,Black,3.5,7.5
0,19,White,14.5,7.5
0,19,White,60.5,7.5
0,19,White,164.5,7.5
0,19,Black,63.5,7.5
0,19,White,16.5,7.5
0,19,Black,11.5,7.5
0,19,White,80.5,7.5
0,19,White,34.5,7.5
0,19,White,16.5,7.5
0,19,White,68.5,7.5
0,19,Black,85.5,7.5
0,19,White,6.5,7.5
0,19,White,40.5,7.5
0,19,Black,51.5,7.5
0,19,Black,93.5,7.5
0,19,White,32.5,7.5
0,19,White,66.5,7.5
0,19,White,74.5,7.5
0,19,Black,1.5,7.5
0,19,Black,23.5,7.5
0,19,White,90.5,7.5
0,19,White,40.5,7.5
0,19,White,34.5,7.5
0,19,White,2.5,7.5
0,19,White,72.5,7.5
0,19,White,70.5,7.5
0,19,White,50.5,7.5
0,19,White,82.5,7.5
0,19,Black,95.5,7.5
0,19,Black,11.5,7.5
0,19,Black,67.5,7.5
0,19,White,138.5,7.5
0,19,White,26.5,7.5
0,19,Black,47.5,7.5
0,19,Black,75.5,7.5
0,19,Black,53.5,7.5
0,19,Black,167.5,7.5
0,19,Black,23.5,7.5
0,19,White,28.5,7.5
0,19,White,118.5,7.5
0,19,Black,65.5,7.5
0,19,Black,3.5,7.5
0,19,Black,43.5,7.5
0,19,White,40.5,7.5
0,19,Black,81.5,7.5
0,19,White,0.5,7.5
0,19,Black,135.5,7.5
0,19,White,40.5,7.5
0,19,White,134.5,7.5
0,19,White,50.5,7.5
0,19,White,18.5,7.5
0,19,Black,65.5,7.5
0,19,Black,9.5,7.5
0,19,Black,3.5,7.5
0,19,White,152.5,7.5
0,19,White,32.5,7.5
0,19,Black,25.5,7.5
0,19,White,196.5,7.5
0,19,White,28.5,7.5
0,19,White,6.5,7.5
0,19,Black,207.5,7.5
0,19,White,4.5,7.5
0,19,White,52.5,7.5
0,19,Black,1.5,7.5
0,19,Black,33.5,7.5
0,19,White,4.5,7.5
0,19,Black,1.5,7.5
0,19,Black,79.5,7.5
0,19,White,52.5,7.5
0,19,Black,29.5,7.5
0,19,Black,221.5,7.5
0,19,Black,173.5,7.5
0,19,White,34.5,7.5
0,19,Black,41.5,7.5
0,19,White,124.5,7.5
0,19,Black,137.5,7.5
0,19,White,184.5,7.5
0,19,Black,29.5,7.5
0,19,Black,1.5,7.5
0,19,White,8.5,7.5
0,19,Black,9.5,7.5
0,19,Black,77.5,7.5
0,19,White,0.5,7.5
0,19,Black,59.5,7.5
0,19,Black,7.5,7.5
0,19,White,108.5,7.5
0,19,White,2.5,7.5
0,19,White,48.5,7.5
0,19,White,14.5,7.5
0,19,White,130.5,7.5
0,19,White,12.5,7.5
0,19,White,30.5,7.5
0,19,Black,105.5,7.5
0,19,White,16.5,7.5
0,19,White,54.5,7.5
0,19,White,78.5,7.5
0,19,White,62.5,7.5
0,19,Black,61.5,7.5
0,19,White,84.5,7.5
0,19,White,104.5,7.5
0,19,Black,115.5,7.5
0,19,White,50.5,7.5
0,19,White,64.5,7.5
0,19,Black,69.5,7.5
0,19,White,104.5,7.5
0,19,Black,55.5,7.5
0,19,Black,5.5,7.5
0,19,Black,59.5,7.5
0,19,Black,105.5,7.5
0,19,Black,185.5,7.5
0,19,Black,57.5,7.5
0,19,Black,73.5,7.5
0,19,White,0.5,7.5
0,19,White,52.5,7.5
0,19,White,54.5,7.5
0,19,Black,23.5,7.5
0,19,White,14.5,7.5
0,19,White,94.5,7.5
0,19,White,8.5,7.5
0,19,White,36.5,7.5
0,19,Black,47.5,7.5
0,19,Black,11.5,7.5
0,19,White,10.5,7.5
0,19,Black,85.5,7.5
